106.555062,29.565435,
106.555365,29.565695,
106.556153,29.56621,
106.556252,29.566252,
106.556252,29.566252,
106.556487,29.566203,
106.557802,29.567162,
106.557512,29.567843,
106.555493,29.568692,
106.552312,29.569262,
106.549688,29.56917,
106.547262,29.569347,
106.545647,29.569242,
106.543503,29.56875,
106.541438,29.567168,
106.539748,29.565652,
106.539248,29.563678,
106.537958,29.561578,
106.535873,29.559198,
106.533857,29.556575,
106.530532,29.554872,
106.526725,29.553632,
106.522522,29.552862,
106.519845,29.55314,
106.518925,29.552578,
106.518103,29.551343,
106.51601,29.551593,
106.51393,29.551457,
106.511682,29.55157,
106.510287,29.552092,
106.508825,29.552737,
106.508095,29.554307,
106.506785,29.555177,
106.505127,29.555337,
106.503307,29.555655,
106.501607,29.555522,
106.500273,29.556262,
106.498898,29.556738,
106.498498,29.55685,
106.497705,29.55725,
106.497703,29.55725,
106.496783,29.556348,
106.497328,29.555105,
106.497328,29.555105,
106.497328,29.555105,
106.49756,29.555047,
106.497468,29.554992,
106.496705,29.555962,
106.497635,29.557107,
106.499045,29.556613,
106.499373,29.556505,
106.499912,29.556342,
106.501408,29.555587,
106.50219,29.555242,
106.5029,29.555333,
106.504788,29.555308,
106.506395,29.555097,
106.506413,29.555105,
106.50785,29.554812,
106.508487,29.552915,
106.510237,29.55205,
106.511515,29.551432,
106.513487,29.551413,
106.515808,29.551488,
106.518195,29.551208,
106.520045,29.551648,
106.52168,29.55161,
106.523525,29.552187,
106.525033,29.552735,
106.52737,29.553122,
106.529605,29.55372,
106.531912,29.554528,
106.532943,29.555215,
106.533793,29.555962,
106.535278,29.557298,
106.536643,29.55867,
106.53749,29.56042,
106.537857,29.56053,
106.538662,29.560373,
106.540035,29.560838,
106.54172,29.561437,
106.5427,29.562722,
106.542112,29.563493,
106.539943,29.564023,
106.537532,29.564897,
106.535313,29.565725,
106.5337,29.56733,
106.533488,29.569723,
106.53244,29.571983,
106.531183,29.573713,
106.530233,29.575172,
106.53087,29.575562,
106.532117,29.576377,
106.533107,29.576938,
106.533047,29.577012,
106.532675,29.577203,
106.532623,29.578362,
106.53296,29.579085,
106.53397,29.579588,
106.535198,29.580072,
106.5363,29.579318,
106.53739,29.579037,
106.538363,29.579282,
106.538468,29.58006,
106.538483,29.580552,
106.538727,29.581833,
106.538988,29.582303,
106.539107,29.582495,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539615,29.582642,
106.539932,29.582615,
106.539932,29.582615,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540038,29.58266,
106.540367,29.582612,
106.540367,29.582612,
106.540367,29.582612,
106.540367,29.582612,
106.540367,29.582612,
106.540417,29.582647,
106.540417,29.582647,
106.540417,29.582647,
106.540417,29.582647,
106.540417,29.582647,
106.540417,29.582647,
106.540417,29.582647,
106.540417,29.582647,
106.540417,29.582647,
106.540417,29.582647,
106.54054,29.582627,
106.54054,29.582627,
106.54054,29.582627,
106.54054,29.582627,
106.54054,29.582627,
106.54054,29.582627,
106.54054,29.582627,
106.54054,29.582627,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
106.540633,29.582615,
